City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
200,Beringovskiy,RU,2021-11-25 00:54:43,63.05,179.3167,-0.81,80,100,6.78
201,Svetlogorsk,BY,2021-11-25 00:54:44,52.6333,29.7333,35.29,86,100,8.72
202,Matagami,CA,2021-11-25 00:54:44,49.7502,-77.6328,32.11,100,90,4.61
203,Imola,IT,2021-11-25 00:54:45,44.3523,11.7158,47.62,76,99,1.9
204,Port Elizabeth,ZA,2021-11-25 00:54:46,-33.918,25.5701,61.09,77,20,8.05
205,Juba,SS,2021-11-25 00:54:46,4.8517,31.5825,76.57,44,2,2.51
206,Severo-Kurilsk,RU,2021-11-25 00:54:47,50.6789,156.125,36.3,98,100,29.8
207,Igarka,RU,2021-11-25 00:54:47,67.4667,86.5833,8.74,95,100,11.77
208,Takayama,JP,2021-11-25 00:54:48,36.1333,137.25,49.28,100,100,2.77
209,Saint-Philippe,RE,2021-11-25 00:54:48,-21.3585,55.7679,74.79,84,57,2.53
210,Lorengau,PG,2021-11-25 00:54:49,-2.0226,147.2712,85.66,67,35,9.35
211,Mitsamiouli,KM,2021-11-25 00:54:49,-11.3847,43.2844,79.02,79,58,10.27
212,Hukay,PH,2021-11-25 00:54:50,13.8452,120.7029,83.01,75,77,16.17
213,San Luis Rio Colorado,MX,2021-11-25 00:54:51,32.4631,-114.7767,74.17,11,0,20.15
214,Mastic Beach,US,2021-11-25 00:54:51,40.7668,-72.8521,43.39,55,1,3.44
215,Garowe,SO,2021-11-25 00:54:51,8.4054,48.4845,74.48,54,9,4.9
216,Hamilton,US,2021-11-25 00:53:10,39.1834,-84.5333,51.64,48,100,1.99
217,Road Town,VG,2021-11-25 00:54:52,18.4167,-64.6167,79.0,88,20,0.0
218,Dong Hoi,VN,2021-11-25 00:54:52,17.4833,106.6,65.97,79,100,11.86
219,Leh,IN,2021-11-25 00:54:53,34.1667,77.5833,16.9,82,85,0.92
220,Kashi,CN,2021-11-25 00:54:53,39.4547,75.9797,29.41,54,2,8.95
221,Christchurch,NZ,2021-11-25 00:54:53,-43.5333,172.6333,69.33,66,100,8.01
222,Flinders,AU,2021-11-25 00:54:54,-34.5833,150.8552,80.19,80,100,5.99
223,Mareeba,AU,2021-11-25 00:54:54,-17.0,145.4333,84.43,71,100,5.88
224,Sterling,US,2021-11-25 00:50:15,39.0062,-77.4286,40.78,62,75,3.0
225,Saldanha,ZA,2021-11-25 00:54:55,-33.0117,17.9442,59.05,68,0,13.51
226,Inirida,CO,2021-11-25 00:54:56,3.8653,-67.9239,73.74,97,100,3.04
227,Lagoa,PT,2021-11-25 00:55:56,39.05,-27.9833,63.41,75,100,32.46
228,Kavieng,PG,2021-11-25 00:55:57,-2.5744,150.7967,85.93,63,18,10.78
229,Araouane,ML,2021-11-25 00:55:57,18.9048,-3.5265,76.15,30,70,8.59
230,Aykhal,RU,2021-11-25 00:55:58,66.0,111.5,-12.71,99,100,7.14
231,Sabang,ID,2021-11-25 00:55:58,5.8933,95.3214,81.19,73,100,4.85
232,Clyde River,CA,2021-11-25 00:55:58,70.4692,-68.5914,1.63,85,77,2.3
233,Severnoye,RU,2021-11-25 00:55:59,56.3491,78.3619,-5.64,100,88,3.56
234,Kiboga,UG,2021-11-25 00:55:59,0.9161,31.7742,61.43,91,99,1.9
235,Ekibastuz,KZ,2021-11-25 00:55:59,51.6667,75.3667,26.96,97,100,5.44
236,Hailar,CN,2021-11-25 00:56:00,49.2,119.7,3.87,78,100,5.61
237,Klyuchi,RU,2021-11-25 00:56:01,52.2667,79.1667,28.18,98,100,5.17
238,Maragogi,BR,2021-11-25 00:56:02,-9.0122,-35.2225,78.15,82,10,8.12
239,Pelym,RU,2021-11-25 00:56:02,61.0108,61.9978,7.63,93,96,4.14
240,Kruisfontein,ZA,2021-11-25 00:56:03,-34.0033,24.7314,55.89,90,0,3.96
241,Pundaguitan,PH,2021-11-25 00:56:03,6.3711,126.1689,78.57,88,100,9.89
242,Kayes,ML,2021-11-25 00:56:03,14.0,-11.0,81.59,21,83,5.23
243,Muros,ES,2021-11-25 00:56:04,42.7762,-9.0603,53.83,94,20,12.15
244,Karratha,AU,2021-11-25 00:56:04,-20.7377,116.8463,90.46,18,22,22.59
245,Sunndalsora,NO,2021-11-25 00:56:05,62.6754,8.5515,36.25,97,100,4.18
246,Toamasina,MG,2021-11-25 00:56:05,-18.1667,49.3833,75.2,88,20,0.0
247,Pevek,RU,2021-11-25 00:56:06,69.7008,170.3133,-15.5,92,100,2.37
248,Kattivakkam,IN,2021-11-25 00:56:06,13.2167,80.3167,82.08,88,97,13.0
249,Surt,LY,2021-11-25 00:56:06,31.2089,16.5887,66.33,71,68,15.7
250,Souillac,MU,2021-11-25 00:56:07,-20.5167,57.5167,75.36,88,20,4.61
251,Vestmannaeyjar,IS,2021-11-25 00:56:07,63.4427,-20.2734,40.51,85,100,21.47
252,Ukiah,US,2021-11-25 00:56:08,39.1502,-123.2078,58.44,65,68,2.08
253,Avarua,CK,2021-11-25 00:56:08,-21.2078,-159.775,80.65,69,78,10.36
254,Faanui,PF,2021-11-25 00:56:08,-16.4833,-151.75,81.54,73,21,8.01
255,Isangel,VU,2021-11-25 00:56:09,-19.55,169.2667,76.8,79,100,17.38
256,Naze,JP,2021-11-25 00:56:09,28.3667,129.4833,61.72,57,61,3.98
257,Taos,US,2021-11-25 00:56:10,36.4072,-105.5731,40.21,75,8,2.57
258,Kupang,ID,2021-11-25 00:56:10,-10.1667,123.5833,84.78,84,40,3.44
259,Cabedelo,BR,2021-11-25 00:56:10,-6.9811,-34.8339,79.47,78,37,10.4
260,Ayr,GB,2021-11-25 00:56:11,55.4627,-4.6339,40.32,75,20,5.75
261,Chongwe,ZM,2021-11-25 00:56:12,-15.3292,28.682,65.43,89,100,4.0
262,Katherine,AU,2021-11-25 00:56:12,-14.4667,132.2667,86.32,62,75,10.36
263,Vanino,RU,2021-11-25 00:56:13,49.0869,140.2543,25.72,63,74,3.94
264,Abu Dhabi,AE,2021-11-25 00:52:23,24.4667,54.3667,77.97,68,0,4.61
265,Auxerre,FR,2021-11-25 00:56:13,47.8,3.5667,31.12,89,91,4.21
266,Taybad,IR,2021-11-25 00:56:14,34.74,60.7756,52.66,47,0,10.0
267,Price,US,2021-11-25 00:55:56,39.5994,-110.8107,37.11,50,0,11.01
268,Mansa,IN,2021-11-25 00:56:14,29.9833,75.3833,57.81,38,0,6.53
269,Stornoway,GB,2021-11-25 00:56:15,58.2093,-6.3865,42.76,78,75,13.0
270,Pavlovsk,RU,2021-11-25 00:56:15,50.4578,40.1081,24.76,64,15,14.16
271,Sitka,US,2021-11-25 00:56:15,57.0531,-135.33,38.16,91,100,7.72
272,Tual,ID,2021-11-25 00:56:16,-5.6667,132.75,83.44,72,86,2.77
273,Ginosa,IT,2021-11-25 00:57:16,40.5801,16.7561,55.13,83,99,2.44
274,Huaihua,CN,2021-11-25 00:57:17,27.5494,109.9592,53.8,71,6,1.07
275,Grand Gaube,MU,2021-11-25 00:55:08,-20.0064,57.6608,75.38,74,7,1.99
276,Bedesa,ET,2021-11-25 00:57:17,8.9,40.7833,60.24,48,55,4.43
277,Whitianga,NZ,2021-11-25 00:57:18,-36.8333,175.7,63.18,79,100,6.69
278,Palmares Do Sul,BR,2021-11-25 00:57:18,-30.2578,-50.5097,66.99,74,0,18.57
279,Neryungri,RU,2021-11-25 00:57:18,56.6709,124.6491,-10.21,93,68,1.1
280,Grebenskaya,RU,2021-11-25 00:57:19,43.5317,46.3733,35.53,86,97,3.98
281,Havre-Saint-Pierre,CA,2021-11-25 00:57:19,50.2334,-63.5986,37.4,87,90,18.41
282,Ampanihy,MG,2021-11-25 00:57:20,-24.7,44.75,61.57,87,0,2.57
283,Faya,SA,2021-11-25 00:57:20,18.3851,42.4509,53.71,54,4,0.89
284,Krasnyy Chikoy,RU,2021-11-25 00:57:20,50.3643,108.7512,8.69,97,47,3.29
285,Cheremukhovo,RU,2021-11-25 00:57:21,60.3484,59.9851,-0.85,97,21,3.6
286,Yatou,CN,2021-11-25 00:57:21,37.15,122.3833,47.08,58,3,8.68
287,Puerto Escondido,MX,2021-11-25 00:57:21,15.85,-97.0667,79.45,76,12,2.68
288,Sola,VU,2021-11-25 00:57:22,-13.8833,167.55,81.55,74,12,19.28
289,Makakilo City,US,2021-11-25 00:57:22,21.3469,-158.0858,82.62,64,63,6.69
290,Ulaanbaatar,MN,2021-11-25 00:57:23,47.9077,106.8832,12.15,85,6,3.71
291,Elk City,US,2021-11-25 00:57:23,35.412,-99.4043,57.88,30,1,13.8
292,Bihoro,JP,2021-11-25 00:57:23,43.8228,144.1044,36.68,69,20,4.61
293,Kaitangata,NZ,2021-11-25 00:57:24,-46.2817,169.8464,67.84,47,50,5.64
294,Bengkulu,ID,2021-11-25 00:57:24,-3.8004,102.2655,79.93,63,46,4.09
